Nightwish | Sleepwalker | 2002
Nightwish | Once Upon A Troubador | 2002
Nightwish | Elvenpath - Live | 2019-12-06
Epica | Feint | 2013-03-18
Epica | Crimson Bow and Arrow | 2018-07-20
Floor Jansen | Vilja-Lied | 2019-10-12
Floor Jansen | I Don't Know A Thing About Love (Van De Liefde Weet Ik Niets) | 2019-09-21
Floor Jansen | Mama | 2019-08-31
Floor Jansen; Henk Poort | Phantom Of The Opera | 2019-10-12
Floor Jansen | Shallow | 2019-10-12
Nightwish | Song of Myself - Live, at Wacken, 2013 | 2013-11-29
Kamelot; Simone Simons | The Haunting (Somewhere in Time) [feat. Simone Simons] | 2005-03-15
Nightwish | She Is My Sin - Live, at Wacken, 2013 | 2013-11-29
Nightwish | Wish I Had an Angel - Live, at Wacken, 2013 | 2013-11-29
Nightwish | Wish I Had an Angel - Remastered | 2018-03-09
Nightwish | Dark Chest of Wonders - Live, at Wacken, 2013 | 2013-11-29
Nightwish | Last Ride of the Day - Live, at Wacken, 2013 | 2013-11-29
Nightwish | I Want My Tears Back - Live, at Wacken, 2013 | 2013-11-29
Nightwish | Storytime - Live, at Wacken, 2013 | 2013-11-29
Nightwish | The Islander - Instrumental Version | 2007-09-28
Nightwish | Amaranth - Live | 2019-12-06
Nightwish | The Poet and the Pendulum - Live, at Wembley, 2015 | 2017-03-24
Nightwish | Ever Dream - Live, at Wacken, 2013 | 2013-11-29
Nightwish | Bless the Child - Live, at Wacken, 2013 | 2013-11-29
Nightwish | Symphony of Destruction | 2005-07-25
Nightwish | She Is My Sin | 2000
Nightwish | Sleeping Sun | 1998-01-01
Nightwish | Walking In The Air | 1998-01-01
Nightwish | Ever Dream | 2002
Nightwish | Bless The Child | 2002
Nightwish | Meadows of Heaven | 2008-10-17
Nightwish | Last of the Wilds | 2008-10-17
Nightwish | The Islander | 2008-10-17
Nightwish | Eva | 2008-10-17
Nightwish | Amaranth | 2008-10-17
Nightwish | The Poet and the Pendulum | 2008-10-17
Low | Congregation | 2015-09-11
Nightwish | Ghost Love Score | 2004-06-07
Nightwish | Creek Mary's Blood | 2004-06-07
Nightwish | Dark Chest of Wonders | 2004-06-07
Nightwish | My Walden | 2015-03-27
Nightwish | Nemo | 2004-06-07
Jonathan Coulton | Code Monkey | 2006-01-01
Jonathan Coulton | Re: Your Brains | 2006-01-01
Jonathan Coulton | The Future Soon | 2004-10-29
Jonathan Coulton; Sara Quin | Still Alive (feat. Sara Quin) | 2011-09-20
Nightwish | Nemo - Live, at Wacken, 2013 | 2013-11-29
Nightwish | Last Ride Of The Day - Instrumental | 2011-12-02
Nightwish | Taikatalvi - Instrumental | 2011-12-02
Nightwish | Storytime - Instrumental | 2011-12-02
Nightwish | I Want My Tears Back - Instrumental | 2011-12-02
Nightwish | I Want My Tears Back | 2011-12-02
Nightwish | Slow, Love, Slow - Instrumental | 2011-12-02
Nightwish | Turn Loose The Mermaids - Instrumental | 2011-12-02
Nightwish | Rest Calm - Instrumental | 2011-12-02
Nightwish | Last Ride Of The Day | 2011-12-02
Nightwish | Rest Calm | 2011-12-02
Nightwish | For the Heart I Once Had - Instrumental Version | 2007-09-28
Nightwish | For the Heart I Once Had | 2008-10-17
Nightwish | Turn Loose The Mermaids | 2011-12-02
Nightwish | Slow, Love, Slow | 2011-12-02
Nightwish | Storytime | 2011-12-02
Nightwish | Taikatalvi | 2011-12-02
Nightwish | The Greatest Show on Earth | 2015-03-27
Nightwish | Endless Forms Most Beautiful | 2015-03-27
Nightwish | Edema Ruh | 2015-03-27
Nightwish | Our Decades in the Sun | 2015-03-27
Nightwish | Ghost Love Score - Live, at Wacken, 2013 | 2013-11-29
Édith Piaf | La foule | 1986
Ella Fitzgerald; Joe Pass | Nature Boy | 1976-01-01
Julian Lage | I’m Getting Sentimental Over You | 2019-02-22
Julian Lage | Love Hurts | 2019-02-22
Jule Styne; Joshua Bell; Rob Moose; Julian Lage | Let it Snow (feat. Rob Moose & Julian Lage) | 2013-10-11
Eric Clapton | Autumn Leaves | 2010-09-27
Per-Olov Kindgren | Milonga De La Luna | 2008-01-01
Joshua James | Doctor, Oh Doctor | 2012-11-06
Kate Wolf | Across the Great Divide | 1982
Zella Day | Seven Nation Army | 2012-06-14
AURORA | Nature Boy - Acoustic | 2016-03-11
Imaginary Future | In My Life | 2019-04-19
Imaginary Future | Come As You Are | 2018-08-31
Sarah Jarosz | The Tourist | 2011-01-01
filous; LissA | Feel Good Inc. | 2016-05-06
Billie Eilish | 8 | 2019-03-29
Billie Eilish | No Time To Die | 2020-02-13
Nightwish | Wishmaster | 2000
The Hot Club Of San Francisco | Hey Jude/Duke & Dukie | 2016-10-21
the Hot Club of San Francicso | Julia | 2016-10-21
The Hot Club Of San Francisco | If I Needed Someone | 2016-10-21
The Hot Club Of San Francisco | You Won't See Me | 2016-10-21
The Hot Club Of San Francisco | Here, There and Everywhere | 2016-10-21
The Hot Club Of San Francisco | I Will | 2016-10-21
The Hot Club Of San Francisco | Because | 2016-10-21
KALEO | I Want More | 2020-01-15
Tommy Emmanuel | Angelina | 2005-03-08
Yoko Kanno | ロッキーはどこ? | 2003
Yann Rayon | Space Lion (Cowboy Bebop) | 2014-02-05
Maaya Sakamoto | gravity | 2003
Symphony X | Paradise Lost | 2007-06-26
Stark Sands With Punch Brothers | The Last Thing on My Mind | 2014-02-14
Paul McCartney | Lonesome Town | 1999-10-05
Opeth | Solitude - Live | 2018-05-11
Nightwish | Bare Grace Misery | 2000
Mike Marshall | J.S. Bach: the Goldberg Variations | 2012-11-06
Chet Baker | My Funny Valentine - Live | 2006-01-01
Asaf Avidan | Love It or Leave It | 2013-01-19
Simon & Garfunkel | Scarborough Fair / Canticle | 1966-10-10
Traditional; William Goodchild; John Williams | Romance (Arr. J. Williams for Guitar & Orchestra) | 2005
Darren Korb; Ashley Barrett | She Shines (feat. Ashley Barrett) | 2016-03-14
Sting | Englishman In New York | 1987-01-01
Arik Einstein | פראג - פוזי - רימאסטרינג | 2018-08-24
Sonya Belousova; Giona Ostinelli; Joey Batey | Toss A Coin To Your Witcher | 2020-01-24
Regina Spektor | While My Guitar Gently Weeps | 2016-08-05
Arik Einstein; Shalom Hanoch | סן פרנציסקו על המים | 1980-01-01
Arik Einstein; Yoni Rechter | אדון שוקו | 1989-12-01
Arik Einstein; Shalom Hanoch | כל אחד רוצה | 1999-08-16
Arik Einstein | זה לא בדיוק געגוע | 2004-01-01
Arik Einstein; Shalom Hanoch | למה לי לקחת ללב - שבלול - רימאסטרינג | 2018-08-24
Samuel Kim; Black Gryph0n | Toss a Coin to Your Witcher | 2019-12-30
CallumMcGaw | Toss a Coin to Your Witcher | 2019-12-31
Trent Reznor and Atticus Ross | THE WAY IT USED TO BE | 2019-12-18
Darren Korb; Ashley Barrett | Bound Together (feat. Ashley Barrett) | 2017-07-25
Kfir Ochaion | Drifted | 2017-04-04
Cream | Strange Brew | 2004-09-28
Cream | Sunshine Of Your Love | 2004-09-28
Shira Kammen | Downstream | 2002
Dave Brubeck | Besame Mucho | 2001-04-02
Lana Del Rey | The greatest | 2019-08-30
Karolina | צר לי צ'רלי | 2009-01-01
Karolina | הבלדה על אביר החופש ובת גלים | 2009-01-01
Stereophonics | Fly Like an Eagle | 2019-08-15
Karolina | Don't Play With My Heart | 2019-08-28
Jake Bugg | Kiss Like the Sun | 2019-11-12
Yola | Goodbye Yellow Brick Road | 2019-12-06
Moonshine | In Our Hearts - Live | 2019-11-15
Moonshine | Change | 2019-10-22
Pyotr Ilyich Tchaikovsky; State Academic Symphony Orchestra of Russia "Evgeny Svetlanov"; Vladimir Jurowski | The Nutcracker, Op. 71, TH 14, Act II: No. 14a, Pas de deux. Sugar Plum Fairy and Her Cavalier (Live) | 2019-11-01
Pyotr Ilyich Tchaikovsky; State Academic Symphony Orchestra of Russia "Evgeny Svetlanov"; Vladimir Jurowski | The Nutcracker, Op. 71, TH 14, Act II: No. 12c, Divertissement. Tea (Chinese Dance) [Live] | 2019-11-01
Pyotr Ilyich Tchaikovsky; State Academic Symphony Orchestra of Russia "Evgeny Svetlanov"; Vladimir Jurowski | The Nutcracker, Op. 71, TH 14, Act II: No. 12d, Divertissement. Trepak (Russian Dance) [Live] | 2019-11-01
Pyotr Ilyich Tchaikovsky; State Academic Symphony Orchestra of Russia "Evgeny Svetlanov"; Vladimir Jurowski | The Nutcracker, Op. 71, TH 14, Act II: No. 12e, Divertissement. Dance of the Reed Flutes (Live) | 2019-11-01
Pyotr Ilyich Tchaikovsky; State Academic Symphony Orchestra of Russia "Evgeny Svetlanov"; Vladimir Jurowski | The Nutcracker, Op. 71, TH 14, Act II: No. 14c, Pas de deux. Dance of the Sugar-Plum Fairy (Live) | 2019-11-01
Pyotr Ilyich Tchaikovsky; State Academic Symphony Orchestra of Russia "Evgeny Svetlanov"; Vladimir Jurowski | The Nutcracker, Op. 71, TH 14, Act II: No. 13, Waltz of the Flowers (Live) | 2019-11-01
Elephant Revival | Have a Cigar - Live at Red Rocks | 2018-05-04
Elephant Revival | White Rabbit - Live at Red Rocks | 2018-05-04
Tommy Emmanuel | Lewis & Clark | 2006-01-06
Keren Peles | לייק וואנקה | 2013-06-27
Keith Jarrett; Richard Steinbach | The Koln Concert: Part 2c | 2015-06-02
Lucina Chase | Moon River | 2017-07-07
Avishai Cohen | For No One | 2017-09-22
Robert Schumann; Reiner Ginzel; Solveig Riecker | Träumerei | 2019-09-20
Frank Sinatra | That's Life | 1966-11
Stevie Wonder | Isn't She Lovely | 1976-09-28
Bob Marley & The Wailers | Is This Love | 1978
Billy Joel | Honesty | 1978-10-13
The Beatles | Goodbye - Home Demo | 2019-09-27
The Beatles | Something - Studio Demo | 2019-09-27
John Coltrane | My Favorite Things | 1961
The Beatles | Back In The U.S.S.R. - Esher Demo | 2018-09-24
Moonshine | After the Storm | 2019-09-06
Ludwig van Beethoven; YUNDI | Piano Sonata No.14 In C Sharp Minor, Op.27 No.2 -"Moonlight": 3. Presto agitato | 2012-01-01
Ludwig van Beethoven; Nelly Kokinos | Für Elise, WoO 59 | 1991-11-09
Antonio Vivaldi; Jaap Van Zweden; Jan Willem de Vriend; Combattimento Consort Amsterdam | Violin Concerto No. 1 in E Major, RV 269 "La Primavera" (Spring): I. Allegro | 2016-09-16
Antonio Vivaldi; Jaap Van Zweden; Jan Willem de Vriend; Combattimento Consort Amsterdam | Violin Concerto No. 1 in E Major, RV 269 "La Primavera" (Spring): II. Largo | 2016-09-16
Antonio Vivaldi; Jaap Van Zweden; Jan Willem de Vriend; Combattimento Consort Amsterdam | Violin Concerto No. 1 in E Major, RV 269 "La Primavera" (Spring): III. Allegro, Danza Pastorale | 2016-09-16
Antonio Vivaldi; Jaap Van Zweden; Jan Willem de Vriend; Combattimento Consort Amsterdam | Violin Concerto No. 2 in G Minor, RV 315 "L’Estate" (Summer): I. Allegro non molto | 2016-09-16
Antonio Vivaldi; Jaap Van Zweden; Jan Willem de Vriend; Combattimento Consort Amsterdam | Violin Concerto No. 2 in G Minor, RV 315 "L’Estate" (Summer): II. Adagio | 2016-09-16
Antonio Vivaldi; Jaap Van Zweden; Jan Willem de Vriend; Combattimento Consort Amsterdam | Violin Concerto No. 2 in G Minor, RV 315 "L’Estate" (Summer): III. Presto, tempo impetuoso d’estate | 2016-09-16
Antonio Vivaldi; Jaap Van Zweden; Jan Willem de Vriend; Combattimento Consort Amsterdam | Violin Concerto No. 3 in F Major, RV 293 "L’Autunno" (Autumn): I. Allegro | 2016-09-16
Antonio Vivaldi; Jaap Van Zweden; Jan Willem de Vriend; Combattimento Consort Amsterdam | Violin Concerto No. 3 in F Major, RV 293 "L’Autunno" (Autumn): II. Adagio molto | 2016-09-16
Antonio Vivaldi; Jaap Van Zweden; Jan Willem de Vriend; Combattimento Consort Amsterdam | Violin Concerto No. 3 in F Major, RV 293 "L’Autunno" (Autumn): III. Allegro, ‘Caccia’ | 2016-09-16
Antonio Vivaldi; Jaap Van Zweden; Jan Willem de Vriend; Combattimento Consort Amsterdam | Violin Concerto No. 4 in F Minor, RV 297 "L’Inverno" (Winter): I. Allegro non molto | 2016-09-16
Antonio Vivaldi; Jaap Van Zweden; Jan Willem de Vriend; Combattimento Consort Amsterdam | Violin Concerto No. 4 in F Minor, RV 297 "L’Inverno" (Winter): II. Largo | 2016-09-16
Antonio Vivaldi; Jaap Van Zweden; Jan Willem de Vriend; Combattimento Consort Amsterdam | Violin Concerto No. 4 in F Minor, RV 297 "L’Inverno" (Winter): III. Allegro | 2016-09-16
Édith Piaf | Hymne à l'amour - Remasterisé en 2015 | 2017-12-15
Édith Piaf | La vie en rose | 1986
Édith Piaf | Non, je ne regrette rien | 1987-10-31
The Beatles | I'm A Loser - Remastered 2009 | 1964-12-04
The Beatles | Rock And Roll Music - Remastered 2009 | 1964-12-04
The Beatles | I'll Follow The Sun - Remastered 2009 | 1964-12-04
The Beatles | No Reply - Remastered 2009 | 1964-12-04
The Tallest Man On Earth | The Gardener | 2008
Moonshine | Come Back Home | 2019-08-12
Odyn v Kanoe | У мене немає дому | 2019-01-15
Malca Baya | הבלדה לאיש שצולל עם השמש וזורח בהר | 2014-01-01
Malca Baya | State of Love and Trust | 2014-01-01
Daniela Spector | באונקולוגית | 2014-12-01
Daniela Spector | כל הדברים היפים באמת | 2014-12-01
David Broza; Meir Ariel | בצהרי יום | 1991-07-01
Aric Lavie | זה קורה | 1975-01-01
Arik Einstein | כשאת בוכה את לא יפה - פוזי - רימאסטרינג | 2018-08-24
Arik Einstein; Shalom Hanoch | גיטרה וכינור | 1999-08-16
Arik Einstein; Miki Gavrielov | עוף גוזל | 1987-11-01
Arik Einstein; Miki Gavrielov | אני ואתה - בדשא אצל אביגדור-רימאסטרינג | 2018-08-24
Arik Einstein; Shem-Tov Levy Ensemble | לבכות לך | 1995-03-01
Alon Eder | כל טיפה של רגש | 2011-01-12
Eifo HaYeled | נפלת חזק | 1992-01-01
Aviv Geffen | עונות | 1996-01-05
Mashina Vremeni | Поворот | 1997
Mashina Vremeni | Я сюда ещё вернусь - Remastered 2019 | 2019-05-24
Mashina Vremeni | Праздник Начинается Сейчас | 2009
Mashina Vremeni | Брошенный Богом Мир | 2009
Mashina Vremeni | Место Где Свет | 2001
Mashina Vremeni | Однажды Мир Прогнется под Нас | 1997
Mashina Vremeni | Разговор в Поезде | 1987
Mashina Vremeni | Мой Друг - Лучше Всех Играет Блюз | 1994
Mashina Vremeni | Пока Горит Свеча - Из К/Ф "Начни Сначала" | 1986
Mashina Vremeni | Между Тем, Что Было и Тем, Что Будет | 1991
Кипелов | Я свободен! | 2004-03-01
Aria | Осколок Льда | 2001-05-13
Zero 7 | Salt Water Sound | 2018-11-30
Zero 7; Sophie Barker | Spinning | 2018-11-30
Zero 7 | End Theme | 2018-11-30
Zero 7; Mozez | This World | 2018-11-30
Zero 7; Sophie Barker | In The Waiting Line | 2018-11-30
Zero 7 | Out Of Town | 2018-11-30
Zero 7 | Red Dust | 2018-11-30
Zero 7; Sia | Distractions | 2018-11-30
Zero 7; Mozez | Simple Things | 2018-11-30
Zero 7 | Give It Away | 2018-11-30
Zero 7; Sia; Sophie Barker | Destiny | 2018-11-30
Zero 7; Mozez | I Have Seen | 2018-11-30
Zero 7 | Polaris | 2018-11-30
Zero 7; José González | Futures | 2006-05-22
Zakk Wylde | I Thank You Child | 2018-09-28
Zakk Wylde | Sold My Soul | 2018-09-28
Yossi Sassi | Melting Clocks | 2012-02-27
XTC | Dear God - Remastered 2001 | 1986
The Who; Andy Macpherson; Jon Astley | Baba O'Riley - Remix | 1971-08-14
The White Buffalo | Into the Sun | 2010-11-02
The White Buffalo | Last Call to Heaven | 2015-08-21
The White Buffalo | The Whistler | 2013-09-03
The White Buffalo | I Am the Light | 2012-02-28
Violent Femmes | Crazy | 2008-06-17
The Verve | Bitter Sweet Symphony | 1997-09-29
The Velvet Underground; Nico | Sunday Morning | 1967-03-12
Vangelis | Memories of Green | 1994-06-06
Van Morrison | Brown Eyed Girl | 1967-09
Urge Overkill | Girl, You'll Be a Woman Soon | 1992-06-10
The Unseen Guest | Listen My Son | 2005-04-11
The Turtles | Happy Together | 1967
Trent Reznor and Atticus Ross | A Familiar Taste | 2010-09-28
Trent Reznor and Atticus Ross | Intriguing Possibilities | 2010-09-28
Trent Reznor and Atticus Ross | Hand Covers Bruise | 2010-09-28
Tom Waits | Rainbirds | 1983-09-01
Tom Waits | Blue Valentines | 1978-09-05
Tom Waits | Grapefruit Moon | 1973-03-06
Tom Odell | Can't Pretend | 2013-06-24
Tim Buckley | Song To the Siren | 2001
theAngelcy | Dreamer | 2016-02-26
theAngelcy | Giant Heart | 2016-02-26
theAngelcy | My Baby Boy | 2016-02-26
Terry Jacks | Seasons in the Sun | 2010-02-09
Tenacious D | Fuck Her Gently | 2001-09-25
Tenacious D | Tribute | 2001-09-25
Ten Years After | I'd Love to Change the World - 2004 Remaster | 1971-11-11
Tape Five; Henrik Wager | Dixie Biscuits | 2015-07-20
Yasuharu Takanashi | Happy no Theme | 2017-11-01
Yasuharu Takanashi | Nigiyaka na Machi | 2017-11-01
Yasuharu Takanashi | Fairy Tail Main Theme - Slow ver. | 2017-11-01
Yasuharu Takanashi | Lucy's Theme | 2017-11-01
Yasuharu Takanashi | Mahou Hatsudou | 2017-11-01
Yasuharu Takanashi | Dragon Slayer | 2017-11-01
Yasuharu Takanashi | FAIRY TAIL Main Theme | 2017-11-01
System Of A Down | Lonely Day | 2005-11-18
System Of A Down | Aerials | 2001-09-04
System Of A Down | Toxicity | 2001-09-04
Symphony X | Candlelight Fantasia | 1997
Symphony X | Out of the Ashes | 1997
Symphony X | Rediscovery (Segue) | 2000-10-10
Symphony X | A Fool's Paradise | 2000-10-10
Symphony X | The Death of Balance / Lacrymosa | 2000-10-10
Symphony X | Communion and the Oracle | 2000-10-10
Symphony X | Transcendence (Segue) | 2000-10-10
Symphony X | Fallen | 2000-10-10
Symphony X | Evolution (The Grand Design) | 2000-10-10
Sum 41 | Pieces | 2004-10-12
Sum 41 | 88 | 2004-10-12
Styx | Boat On The River | 1979-01-01
Stream of Passion | Out In The Real World | 2016-11-25
Stream of Passion | Spark | 2011-04-24
Stratovarius | Black Diamond | 1997-08-29
Sting | Fields Of Gold | 1993-03-09
Sting | Shape Of My Heart | 1993-03-09
Stevie Wonder | Sir Duke | 1976-09-28
Stevie Ray Vaughan | Little Wing | 1984
Stevie Ray Vaughan | Voodoo Child (Slight Return) | 1984
Stevie Ray Vaughan | Couldn't Stand the Weather | 1984
Stevie Ray Vaughan | Tin Pan Alley (AKA Roughest Place in Town) - 1982 Version | 1983
Stevie Ray Vaughan | Lenny | 1983
Steven Wilson | Happy Returns / Ascendant Here on... | 2015-03-02
Steven Wilson | Ancestral | 2015-03-02
Steven Wilson | Transience | 2015-03-02
Steven Wilson | Home Invasion / Regret #9 | 2015-03-02
Steven Wilson | Perfect Life | 2015-03-02
Steven Wilson; Ninet Tayeb | Routine | 2015-03-02
Steven Wilson | Hand Cannot Erase | 2015-03-02
Steven Wilson | First Regret / 3 Years Older | 2015-03-02
Steven Wilson | Postcard | 2011-09-27
Steven Wilson | Deform to Form a Star | 2011-09-27
Steven Wilson | Grace for Drowning | 2011-09-27
Steven Wilson | Belle De Jour | 2011-09-27
Steven Wilson | Significant Other | 2008-11-20
Steven Wilson | Salvaging | 2008-11-20
Steven Wilson | Harmony Korine | 2008-11-20
Steve Howe; Tommy Shaw | Vera | 2009-12-01
Stella Maris | נר על החלון | 1994-01-01
Stealers Wheel | Stuck In The Middle With You | 2009-01-01
Stanley Myers; Göran Söllscher | Cavatina | 2008-01-01
Stan Getz | Intoit | 2014-10-06
Soul Asylum | Runaway Train | 1986
Michael Fassbender; Carla Azar; Stephen Rennicks | I Love You All (Credits) | 2014-09-15
Michael Fassbender; The Soronprfbs; Stephen Rennicks | Secure the Galactic Perimeter | 2014-09-15
Sonata Arctica | Replica | 1999-01-01
Soft Cell | Tainted Love | 1981
The Smiths | Last Night I Dreamt That Somebody Loved Me - 2011 Remaster | 1987-09-28
The Smiths | I Know It's Over - 2011 Remaster | 1986-06-16
The Smiths | How Soon Is Now? - 2011 Remaster | 1984
Slipknot | Duality | 2004
Slaughter | Prelude | 1995-05-02
Slash; Adam Levine | Gotten (feat. Adam Levine) | 2010-05-07
Sigur Rós | Viðrar vel til loftárása | 2019-07-05
Sia | Soon We'll Be Found | 2008-01-01
Shawn James & the Shapeshifters | The Wild One | 2013-02-01
Shawn James & the Shapeshifters | Liberation | 2014-01-21
Shawn James & the Shapeshifters | A Change Is Gonna Come | 2014-05-27
Shawn James | Ain't No Sunshine | 2018-02-28
Shawn James | Along Our Way | 2012-08-19
Shawn James | Insane | 2012-08-19
Shawn James | Funny Little Feeling | 2012-08-19
Shakey Graves | A Dream Is A Wish Your Heart Makes | 2017-06-30
Scott Bradlee's Postmodern Jukebox; Mike Cottone; Adam Kubota | Harry Potter Jazz Variations | 2017-04-06
Scott Bradlee's Postmodern Jukebox; Brielle Von Hugel | Grenade | 2016-04-13
Scott Bradlee's Postmodern Jukebox; Haley Reinhart | Oops!... I Did It Again | 2015-07-30
Scott Bradlee's Postmodern Jukebox; Morgan James | Take Me To Church | 2015-04-23
Scott Bradlee's Postmodern Jukebox | All About That Bass - 2015 European Cast | 2015-04-23
Scott Bradlee's Postmodern Jukebox; Haley Reinhart | Creep | 2015-04-23
Scott Bradlee's Postmodern Jukebox; Robyn Adele Anderson | Gangsta's Paradise | 2015-04-23
Scorpions | Holiday - 2015 Remaster | 1979-01-15
Sam Cooke | A Change Is Gonna Come | 1964-03-01
Rush | Rivendell | 1975-02-15
Rush | The Necromancer | 1975-09-24
Rush | Tears | 1976-04-01
Rush | La Villa Strangiato | 1978-10-29
Rush | Red Barchetta | 1981-02-12
Rush | Limelight | 1981-02-12
Roy Orbison | Oh, Pretty Woman | 1962
The Rolling Stones | Love In Vain - Live | 1970-09-04
The Rolling Stones | You Can't Always Get What You Want | 1969-12-05
The Rolling Stones | Wild Horses - 2009 Mix | 1971-04-23
The Rolling Stones | Paint It, Black | 1966-04-15
Roger Waters; Snowy White | Nobody Home - Live In Berlin | 1990
Rodríguez | Sugar Man | 1970-03-05
Rod Stewart | I Don't Want to Talk About It - 2008 Remaster | 1975
Riverside | Rapid Eye Movement - 2016 mix | 2016-10-21
Riverside | River Down Below | 2018-09-28
Riverside | Acid Rain | 2018-09-28
Riverside | Time Travellers | 2015-09-04
Riverside | Conceiving You | 2005
Ricky Nelson | Lonesome Town | 1959-01-01
Richard Cheese | Down With The Sickness | 2002
Redbone | Come and Get Your Love - Single Version | 1973-11-01
Red Hot Chili Peppers | By the Way | 2002-07-09
Red Hot Chili Peppers | Road Trippin' | 1999-06-08
Red Hot Chili Peppers | Around the World | 1999-06-08
Reamonn | Supergirl | 2000-01-01
Ray Charles & Friends | Unchain My Heart | 2017-05-05
Ray Charles | Hard Times (No One Knows Better Than I) | 2007-10-30
Ray Charles | Georgia On My Mind | 2012-02-23
Ray Charles | I've Got a Woman | 1957-01-01
Ray Charles | Hit the Road Jack | 2012-02-23
Randy Newman | Dexter's Tune - Awakenings - Original Motion Picture Soundtrack; 2008 Remaster | 1991
Ramin Djawadi | Light of the Seven | 2016-06-24
Ramin Djawadi | Main Title Theme - Westworld | 2016-12-05
Ralph McTell | Last Train and Ride | 1969-01-01
Ralph McTell | Streets of London | 1969-01-01
Rainbow | Stargazer | 1976-01-01
Rainbow | The Temple Of The King | 1975-01-01
Rage Against The Machine | Wake Up | 1992
Radiohead | Man of War | 2017-06-23
Radiohead | 2 + 2 = 5 | 2003
R.E.M. | Everybody Hurts | 1992-10-05
Queensrÿche | Silent Lucidity - Remastered 2003 | 1990
Queens of the Stone Age | In My Head | 2005-01-01
Queen | Hammer To Fall - Remastered 2011 | 1984-02-27
Queen | I Want To Break Free - Remastered 2011 | 1984-02-27
Queen | Doing Alright - Remastered 2011 | 1973-07-13
Queen | Keep Yourself Alive - 2011 Mix | 1973-07-13
Queen | Nevermore - Remastered 2011 | 1974-03-08
Queen | The March Of The Black Queen - Remastered 2011 | 1974-03-08
Queen | Lily Of The Valley - Remastered 2011 | 1974-11-08
Queen | Flick Of The Wrist - Remastered 2011 | 1974-11-08
Queen | Tenement Funster - Remastered 2011 | 1974-11-08
Queen | Killer Queen - Remastered 2011 | 1974-11-08
Queen | My Melancholy Blues - Remastered 2011 | 1977-10-28
Queen | Spread Your Wings - Remastered 2011 | 1977-10-28
Queen | All Dead, All Dead - Remastered 2011 | 1977-10-28
Queen | We Will Rock You - Remastered 2011 | 1977-10-28
Queen | We Are The Champions - Remastered 2011 | 1977-10-28
Queen | I Want It All - Remastered 2011 | 1989-05-22
Queen | Don't Stop Me Now - Remastered 2011 | 1978-11-10
Queen | Dreamer's Ball - Remastered 2011 | 1978-11-10
Queen | In Only Seven Days - Remastered 2011 | 1978-11-10
Queen | Fat Bottomed Girls - 2011 Remaster | 1978-11-10
Queen | The Show Must Go On - Remastered 2011 | 1991-02-05
Queen; David Bowie | Under Pressure - Remastered 2011 | 1982-05-03
Queen | Crazy Little Thing Called Love - Remastered 2011 | 1980-06-27
Queen | Save Me - Remastered 2011 | 1980-06-27
Queen | Another One Bites The Dust - Remastered 2011 | 1980-06-27
Queen | Play The Game - Remastered 2011 | 1980-06-27
Queen | God Save The Queen - Remastered 2011 | 1975-11-21
Queen | Good Company - Remastered 2011 | 1975-11-21
Queen | Bohemian Rhapsody - Remastered 2011 | 1975-11-21
Queen | Love Of My Life - Remastered 2011 | 1975-11-21
Queen | Seaside Rendezvous - Remastered 2011 | 1975-11-21
Queen | '39 - Remastered 2011 | 1975-11-21
Queen | You're My Best Friend - Remastered 2011 | 1975-11-21
Queen | I'm In Love With My Car - Remastered 2011 | 1975-11-21
Queen | Lazing On A Sunday Afternoon - Remastered 2011 | 1975-11-21
Queen | Death On Two Legs (Dedicated To...) - Remastered 2011 | 1975-11-21
Queen | Friends Will Be Friends - Remastered 2011 | 1986-06-02
Queen | Princes Of The Universe - Remastered 2011 | 1986-06-02
Queen | Who Wants To Live Forever - Remastered 2011 | 1986-06-02
Queen | A Kind Of Magic - Remastered 2011 | 1986-06-02
Queen | Teo Torriatte (Let Us Cling Together) - Remastered 2011 | 1976-12-10
Queen | Somebody To Love - Remastered 2011 | 1976-12-10
Queen | You Take My Breath Away - Remastered 2011 | 1976-12-10
Procol Harum | A Whiter Shade of Pale - Original Single Version | 2019-05-03
Portugal. The Man | Feel It Still | 2017-06-16
Portishead | Sour Times | 1994-01-01
Portishead | Glory Box | 1994-01-01
Porcupine Tree | Buying New Soul | 2001-05-01
Porcupine Tree | Dark Matter | 1996-06-01
Porcupine Tree | Signify | 1996-06-01
Porcupine Tree | Nine Cats | 1991-07-05
Pink Floyd | Echoes (Live at Pompeii) [2016 Remix] | 2016-11-11
Pink Floyd | Arnold Layne | 1971-05-14
Pink Floyd | See Emily Play | 1971-05-14
Pink Floyd | Shine On You Crazy Diamond (Pts. 1-7) | 2001-11-06
Pink Floyd | High Hopes | 1994
Pink Floyd | Coming Back to Life | 1994
Pink Floyd | The Fletcher Memorial Home | 1983-03-21
Pink Floyd | Childhood's End | 1972-06-03
Pink Floyd | Wot's...Uh the Deal | 1972-06-03
Pink Floyd | If | 1970-10-05
Pink Floyd | Cirrus Minor | 1969-07-27
Pink Floyd | Astronomy Domine | 1967-08-05
Pink Floyd | In the Flesh | 1979-11-30
Pink Floyd | Wish You Were Here - Live | 1995
Paul McCartney | My Valentine | 2012-01-01
Paul McCartney | Singalong Junk - Remastered 2011 | 1970-04-17
Pain of Salvation | Yellow Raven | 2009-11-16
Pain of Salvation | Perfect Day | 2014-11-10
Pain of Salvation | To the Shoreline | 2011-09-26
